YEAR,MONTH_NUM,MONTH_MON,APT_ICAO,APT_NAME,STATE_NAME,TF,VALID_FL,NO_REF,TOTAL_REF_NB_FL,TOTAL_REF_TIME_MIN,TOTAL_ADD_TIME_MIN,COMMENT
2022,01,JAN,EDDH,Hamburg,Germany,2881,2830,197,2633,14977.0033333333,6164.780000000001,
2022,01,JAN,EDDK,Cologne-Bonn,Germany,3573,3465,657,2808,26490.953333333302,8341.346666666666,
2022,01,JAN,EDDL,Dusseldorf,Germany,3561,3387,225,3162,27317.7616666667,6791.788333333333,
2022,01,JAN,EDDM,Munich,Germany,8311,6254,474,5780,47761,12935,
2022,01,JAN,EDDN,Nuremberg,Germany,1146,775,95,680,4981.51,1573.7233333333331,
2022,01,JAN,EDDP,Leipzig-Halle,Germany,2987,2528,142,2386,24703.995,10010.1216666667,
2022,01,JAN,EDDR,Saarbruecken,Germany,91,90,14,76,241,203,
2022,01,JAN,EDDS,Stuttgart,Germany,2302,1755,143,1612,12636.2433333333,3750.489999999999,
2022,01,JAN,EDDV,Hanover,Germany,1619,1339,248,1091,6867.99,3294.043333333333,
2022,01,JAN,EDDW,Bremen,Germany,653,498,41,457,2769.746666666666,826.4866666666671,
2022,01,JAN,LGAV,Athens,Greece,5431,5374,279,5095,35160.4616666667,14518.538333333301,
2022,01,JAN,LHBP,Budapest - Ferihegy,Hungary,3020,3011,402,2609,20639.635,6151.9316666666655,
2022,01,JAN,BIKF,Keflavik,Iceland,,,,,,,NO DATA RECEIVED
2022,01,JAN,EICK,Cork,Ireland,1422,1066,35,1031,3798,1986,
2022,01,JAN,EIDW,Dublin,Ireland,5467,5418,79,5339,41154,16731,
2022,01,JAN,LICC,Catania,Italy,2010,2007,8,1999,14713.6,6693.4000000000005,
2022,01,JAN,LIMC,Milan - Malpensa,Italy,5757,5103,415,4688,49267.951666666704,17826.2316666667,
2022,01,JAN,LIME,Bergamo,Italy,2617,2615,65,2550,22441,7252,
2022,01,JAN,LIMF,Torino Caselle,Italy,1418,1408,54,1354,7136,3966,
2022,01,JAN,LIML,Milan - Linate,Italy,3219,2917,20,2897,22612.7,12187.216666666702,
2022,01,JAN,LIPE,Bologna,Italy,,,,,,,NO DATA RECEIVED
2022,01,JAN,LIPZ,Venice,Italy,1700,1699,23,1676,13539.2,5691.8,
2022,01,JAN,LIRA,Rome - Ciampino,Italy,,,,,,,NO DATA RECEIVED
2022,01,JAN,LIRF,Rome - Fiumicino,Italy,5674,5671,404,5267,55453.9,21539.100000000002,
2022,01,JAN,LIRN,Naples,Italy,2012,1987,37,1950,12358.800000000001,5158.2,
2022,01,JAN,EVRA,Riga,Latvia,1926,1258,140,1118,7842,4171,
2022,01,JAN,ELLX,Luxembourg,Luxembourg,2290,2122,46,2076,16741.6,6219.4000000000005,
2022,01,JAN,LMML,Malta,Malta,1578,1573,50,1523,5998,2550,
2022,01,JAN,GMMN,Mohammed V International,Morocco,,,,,,,NO DATA RECEIVED
2022,01,JAN,GMMX,Menara,Morocco,,,,,,,NO DATA RECEIVED
2022,01,JAN,EHAM,Amsterdam - Schiphol,Netherlands,13820,13611,1019,12592,105919.07166666661,38923.244999999995,
2022,01,JAN,ENBR,Bergen,Norway,,,,,,,NO DATA RECEIVED
2022,01,JAN,ENGM,Oslo - Gardermoen,Norway,5831,5353,180,5173,38769.6,33996.4,
2022,01,JAN,ENVA,Trondheim,Norway,,,,,,,NO DATA RECEIVED
2022,01,JAN,ENZV,Stavanger,Norway,,,,,,,NO DATA RECEIVED
2022,01,JAN,EPWA,Warszawa - Chopina,Poland,4740,3968,1154,2814,17895.83,7363.703333333333,
2022,01,JAN,LPFR,Faro,Portugal,847,819,26,793,5990.576666666666,1156.5566666666662,
2022,01,JAN,LPPR,Porto,Portugal,2520,2517,84,2433,17371.7083333333,6312.825,
2022,01,JAN,LPPT,Lisbon,Portugal,6249,6243,78,6165,49284.43,20182.87,
2022,01,JAN,LROP,Bucharest - Otopeni,Romania,3071,2853,353,2500,16333.300000000001,9897.7,
2022,01,JAN,LZIB,Bratislava,Slovakia,559,488,84,404,2561.2000000000003,274.8,
2022,01,JAN,LJLJ,Ljubljana,Slovenia,700,640,44,596,3470.11,2941.339999999999,
2022,01,JAN,GCFV,Fuerteventura,Spain,1733,1731,199,1532,9900.636666666665,3825.896666666666,
2022,01,JAN,GCLP,Gran Canaria,Spain,4651,4484,462,4022,27914.5483333333,13263.118333333301,
2022,01,JAN,GCRR,Lanzarote,Spain,2144,2129,105,2024,10353.6833333333,6276.9,
2022,01,JAN,GCTS,Tenerife Sur - Reina Sofia,Spain,2991,2989,298,2691,17854.41,9670.073333333334,
2022,01,JAN,GCXO,Tenerife North,Spain,2355,2329,148,2181,10123.1666666667,4983.066666666666,
2022,01,JAN,LEAL,Alicante,Spain,2104,2103,177,1926,15304.9066666667,4067.093333333333,
2022,01,JAN,LEBB,Bilbao,Spain,1020,1003,137,866,5331.283333333333,1739.049999999999,
2022,01,JAN,LEBL,Barcelona,Spain,7734,7691,693,6998,73702.71,17570.59,
2022,01,JAN,LEIB,Ibiza,Spain,1097,1097,65,1032,4270.379999999999,1565.7866666666662,
2022,01,JAN,LEMD,Madrid - Barajas,Spain,11344,10722,1105,9617,120902.4066666666,27974.9766666667,
2022,01,JAN,LEMG,Málaga,Spain,3810,3635,355,3280,24631.9616666667,10725.1883333333,
2022,01,JAN,LEPA,Palma de Mallorca,Spain,3381,3340,528,2812,22875.626666666696,6542.373333333333,
2022,01,JAN,LEVC,Valencia,Spain,1985,1984,178,1806,10590.9216666667,4887.361666666666,
2022,01,JAN,LEZL,Sevilla,Spain,1854,1844,213,1631,8276.73,4198.603333333333,
2022,01,JAN,ESGG,Göteborg,Sweden,1398,1391,116,1275,8245.7,2902.3,
2022,01,JAN,ESSA,Stockholm - Arlanda,Sweden,4957,4871,761,4110,30156.916666666697,12148.1333333333,
2022,01,JAN,LSGG,Geneva,Switzerland,5540,5538,500,5038,32483.1233333333,14668.5766666667,
2022,01,JAN,LSZH,Zürich,Switzerland,6372,5659,524,5135,38157.7533333333,14723.1466666667,
2022,01,JAN,LTFM,Istanbul,Türkiye,12703,11975,2973,9002,109089.5,35163.5,
2022,01,JAN,EGBB,Birmingham,United Kingdom,1791,1767,236,1531,10330.4116666667,3663.354999999999,
2022,01,JAN,EGCC,Manchester,United Kingdom,,,,,,,NO DATA RECEIVED
2022,01,JAN,EGGD,Bristol,United Kingdom,1528,1442,50,1392,10464.800000000001,4124.2,
2022,01,JAN,EGGW,London - Luton,United Kingdom,2932,2925,199,2726,21436.100000000002,7212.9000000000005,
2022,01,JAN,EGKK,London - Gatwick,United Kingdom,3592,3590,212,3378,29939.9,10757.1,
2022,01,JAN,EGLC,London - City,United Kingdom,795,792,8,784,3199,1312.333333333333,
2022,01,JAN,EGLL,London - Heathrow,United Kingdom,10493,10490,391,10099,138128.9,41430.1,
2022,01,JAN,EGNT,Newcastle,United Kingdom,1008,731,16,715,6019.4000000000005,1445.6000000000001,
2022,01,JAN,EGPD,Aberdeen,United Kingdom,1112,1109,69,1040,8002.115000000001,4041.885,
2022,01,JAN,EGPF,Glasgow,United Kingdom,1643,1624,57,1567,12549.6,4472.4000000000005,
2022,01,JAN,EGPH,Edinburgh,United Kingdom,2181,2181,72,2109,16338.5,4916.5,
2022,01,JAN,EGSS,London - Stansted,United Kingdom,4119,4084,251,3833,32698.8,11141.2,
2022,02,FEB,LOWW,Vienna,Austria,4899,4808,259,4549,30152.2,9840.800000000001,
2022,02,FEB,EBBR,Brussels,Belgium,4877,4859,367,4492,35046.5,11965.5,
2022,02,FEB,EBCI,Charleroi,Belgium,2234,2230,16,2214,15380.6,5697.4000000000005,
2022,02,FEB,LBSF,Sofia,Bulgaria,1540,1286,108,1178,10622.4,3574.6,
2022,02,FEB,LDZA,Zagreb,Croatia,1320,1315,102,1213,7423.5,3353.5,
2022,02,FEB,LKPR,Prague,Czech Republic,2583,2379,220,2159,13300,4303,
2022,02,FEB,EKCH,Copenhagen - Kastrup,Denmark,5602,5601,477,5124,40790.4116666667,16135.455,
2022,02,FEB,EETN,Tallinn,Estonia,1161,1108,74,1034,5874.1,3869.9,
2022,02,FEB,EFHK,Helsinki - Vantaa,Finland,4263,4204,691,3513,20396.0216666667,29640.4283333333,
2022,02,FEB,LFBO,Toulouse-Blagnac,France,2054,2051,121,1930,13024,4581,
2022,02,FEB,LFLL,Lyon-Saint-Exupéry,France,2559,2522,159,2363,16698.6,5196.4000000000005,
2022,02,FEB,LFML,Marseille-Provence,France,,,,,,,DATA ISSUE
2022,02,FEB,LFMN,Nice-Côte d’Azur,France,3498,3498,233,3265,21250.9,5416.1,
2022,02,FEB,LFPG,Paris-Charles-de-Gaulle,France,11936,11730,1223,10507,114822.1,30665.9,
2022,02,FEB,LFPO,Paris-Orly,France,5970,5964,243,5721,44808.4,13882.6,
2022,02,FEB,LFSB,Bâle-Mulhouse,France,2195,2142,141,2001,12999,6950,
2022,02,FEB,EDDB,Berlin - Brandenburg,Germany,5013,5001,333,4668,34170.668333333306,10158.6483333333,
2022,02,FEB,EDDC,Dresden,Germany,255,229,22,207,1331,315,
2022,02,FEB,EDDE,Erfurt,Germany,189,127,55,72,268,191,
2022,02,FEB,EDDF,Frankfurt,Germany,11164,11083,1033,10050,98596.2033333333,29327.4966666667,
2022,02,FEB,EDDG,Muenster-Osnabrueck,Germany,567,561,55,506,1803,1719.833333333333,
2022,02,FEB,EDDH,Hamburg,Germany,2847,2763,187,2576,14695.145,6524.055,
2022,02,FEB,EDDK,Cologne-Bonn,Germany,3517,3376,768,2608,25589.2916666667,8705.458333333334,
2022,02,FEB,EDDL,Dusseldorf,Germany,3198,3126,224,2902,24643.825,6978.091666666666,
2022,02,FEB,EDDM,Munich,Germany,7528,6848,509,6339,53017.6,13495.4,
2022,02,FEB,EDDN,Nuremberg,Germany,1319,840,122,718,5107.326666666666,1889.8566666666661,
2022,02,FEB,EDDP,Leipzig-Halle,Germany,2907,2598,207,2391,24619.184999999998,9807.265000000001,
2022,02,FEB,EDDR,Saarbruecken,Germany,127,127,13,114,365.1,642.9,
2022,02,FEB,EDDS,Stuttgart,Germany,2340,1920,131,1789,13980.755,4626.4783333333335,
2022,02,FEB,EDDV,Hanover,Germany,1645,1305,281,1024,6158.996666666666,2722.853333333333,
2022,02,FEB,EDDW,Bremen,Germany,701,519,66,453,2550.59,865.326666666667,
2022,02,FEB,LGAV,Athens,Greece,5020,4987,295,4692,31921.285,13366.715,
2022,02,FEB,LHBP,Budapest - Ferihegy,Hungary,2882,2864,479,2385,18766.5783333333,5775.205,
2022,02,FEB,BIKF,Keflavik,Iceland,,,,,,,NO DATA RECEIVED
2022,02,FEB,EICK,Cork,Ireland,1286,964,24,940,3831.5,2134.5,
2022,02,FEB,EIDW,Dublin,Ireland,5766,5725,338,5387,42522.1,19983.9,
2022,02,FEB,LICC,Catania,Italy,1761,1759,3,1756,13203.6,6269.4000000000005,
2022,02,FEB,LIMC,Milan - Malpensa,Italy,5419,5229,394,4835,50615.4266666667,17047.723333333302,
2022,02,FEB,LIME,Bergamo,Italy,2909,2897,131,2766,24163,8228,
2022,02,FEB,LIMF,Torino Caselle,Italy,1343,1322,50,1272,6564,3521,
2022,02,FEB,LIML,Milan - Linate,Italy,2990,2911,64,2847,22562.56,12692.9066666667,
2022,02,FEB,LIPE,Bologna,Italy,,,,,,,NO DATA RECEIVED
2022,02,FEB,LIPZ,Venice,Italy,1684,1681,39,1642,13212.2,4639.8,
2022,02,FEB,LIRA,Rome - Ciampino,Italy,,,,,,,NO DATA RECEIVED
2022,02,FEB,LIRF,Rome - Fiumicino,Italy,5149,5141,350,4791,51311.9,19458.100000000002,
2022,02,FEB,LIRN,Naples,Italy,1860,1829,23,1806,11636.300000000001,4964.7,
2022,02,FEB,EVRA,Riga,Latvia,1644,1221,141,1080,7433.8,3773.2000000000003,
2022,02,FEB,ELLX,Luxembourg,Luxembourg,2537,2290,50,2240,16654.9,5762.1,
2022,02,FEB,LMML,Malta,Malta,1692,1682,92,1590,6275,2693,
2022,02,FEB,GMMN,Mohammed V International,Morocco,,,,,,,NO DATA RECEIVED
2022,02,FEB,GMMX,Menara,Morocco,,,,,,,NO DATA RECEIVED
2022,02,FEB,EHAM,Amsterdam - Schiphol,Netherlands,12711,12563,849,11714,93189.7,37253.950000000004,
2022,02,FEB,ENBR,Bergen,Norway,,,,,,,NO DATA RECEIVED
2022,02,FEB,ENGM,Oslo - Gardermoen,Norway,5506,5046,187,4859,35802.8,29475.2,
2022,02,FEB,ENVA,Trondheim,Norway,,,,,,,NO DATA RECEIVED
2022,02,FEB,ENZV,Stavanger,Norway,,,,,,,NO DATA RECEIVED
2022,02,FEB,EPWA,Warszawa - Chopina,Poland,3789,3396,382,3014,20844.705,6982.9783333333335,
2022,02,FEB,LPFR,Faro,Portugal,1066,1060,50,1010,7443.7300000000005,1579.636666666666,
2022,02,FEB,LPPR,Porto,Portugal,2506,2505,68,2437,16662.2116666667,5624.205,
2022,02,FEB,LPPT,Lisbon,Portugal,5990,5978,59,5919,47230.035,18248.3483333333,
2022,02,FEB,LROP,Bucharest - Otopeni,Romania,2713,2437,254,2183,13564.9,7395.1,
2022,02,FEB,LZIB,Bratislava,Slovakia,666,596,79,517,3344,400,
2022,02,FEB,LJLJ,Ljubljana,Slovenia,601,560,51,509,2957.588333333333,1716.0283333333332,
2022,02,FEB,GCFV,Fuerteventura,Spain,1649,1646,72,1574,10242.218333333301,3797.065,
2022,02,FEB,GCLP,Gran Canaria,Spain,4231,4090,653,3437,23862.9283333333,11155.038333333301,
2022,02,FEB,GCRR,Lanzarote,Spain,2116,2104,40,2064,10909.0983333333,6158.4349999999995,
2022,02,FEB,GCTS,Tenerife Sur - Reina Sofia,Spain,2902,2901,236,2665,17746.3616666667,9579.888333333334,
2022,02,FEB,GCXO,Tenerife North,Spain,2256,2243,59,2184,10421.285,5028.665,
2022,02,FEB,LEAL,Alicante,Spain,2151,2149,120,2029,16223.6783333333,4749.905000000001,
2022,02,FEB,LEBB,Bilbao,Spain,1003,994,114,880,5323.2,1792.416666666666,
2022,02,FEB,LEBL,Barcelona,Spain,7493,7444,701,6743,73630.3066666667,18853.026666666698,
2022,02,FEB,LEIB,Ibiza,Spain,1039,1035,64,971,4158.948333333333,1662.618333333333,
2022,02,FEB,LEMD,Madrid - Barajas,Spain,11024,10932,1210,9722,122189.685,29648.6816666667,
2022,02,FEB,LEMG,Málaga,Spain,3865,3694,317,3377,26146.806666666696,12714.9433333333,
2022,02,FEB,LEPA,Palma de Mallorca,Spain,3418,3385,305,3080,25002.2783333333,7858.471666666666,
2022,02,FEB,LEVC,Valencia,Spain,1941,1937,165,1772,10764.7366666667,4591.846666666665,
2022,02,FEB,LEZL,Sevilla,Spain,1870,1865,454,1411,7367.558333333333,4152.841666666666,
2022,02,FEB,ESGG,Göteborg,Sweden,1317,1313,107,1206,7334.6,2738.4,
2022,02,FEB,ESSA,Stockholm - Arlanda,Sweden,4419,4346,648,3698,26794.655,9872.628333333334,
2022,02,FEB,LSGG,Geneva,Switzerland,5754,5752,320,5432,36001.02500000001,17099.7583333333,
2022,02,FEB,LSZH,Zürich,Switzerland,5774,5372,880,4492,33786.418333333306,12663.548333333301,
2022,02,FEB,LTFM,Istanbul,Türkiye,12909,12853,1715,11138,132145.8,38551.200000000004,
2022,02,FEB,EGBB,Birmingham,United Kingdom,1951,1939,244,1695,12064.346666666701,4242.77,
2022,02,FEB,EGCC,Manchester,United Kingdom,,,,,,,NO DATA RECEIVED
2022,02,FEB,EGGD,Bristol,United Kingdom,1806,1729,53,1676,12609.800000000001,5004.2,
2022,02,FEB,EGGW,London - Luton,United Kingdom,3309,3301,86,3215,24514.2,13153.800000000001,
2022,02,FEB,EGKK,London - Gatwick,United Kingdom,4387,4386,206,4180,36556.5,16117.5,
2022,02,FEB,EGLC,London - City,United Kingdom,1098,1096,7,1089,4523.2,2177.8,
2022,02,FEB,EGLL,London - Heathrow,United Kingdom,8003,8003,240,7763,106249.6,33430.4,
2022,02,FEB,EGNT,Newcastle,United Kingdom,1058,787,30,757,6353.3,1507.7,
2022,02,FEB,EGPD,Aberdeen,United Kingdom,1111,1110,38,1072,8426.77,4132.296666666666,
2022,02,FEB,EGPF,Glasgow,United Kingdom,1737,1722,96,1626,12844.9,5064.1,
2022,02,FEB,EGPH,Edinburgh,United Kingdom,2653,2649,165,2484,19445.2,7196.8,
2022,02,FEB,EGSS,London - Stansted,United Kingdom,5146,5112,318,4794,40613,16531.2666666667,
2022,03,MAR,LOWW,Vienna,Austria,6555,6393,628,5765,37458.1,12665.9,
2022,03,MAR,EBBR,Brussels,Belgium,6424,6406,692,5714,45086.1,15969.9,
2022,03,MAR,EBCI,Charleroi,Belgium,3151,3149,52,3097,22137.3,7681.7,
2022,03,MAR,LBSF,Sofia,Bulgaria,1838,1524,97,1427,12583.2,4011.8,
2022,03,MAR,LDZA,Zagreb,Croatia,1610,1606,128,1478,9421.2,3946.8,
2022,03,MAR,LKPR,Prague,Czech Republic,3244,2995,955,2040,13898.9,4545.1,
2022,03,MAR,EKCH,Copenhagen - Kastrup,Denmark,7186,7183,579,6604,56111.8416666667,18276.825,
2022,03,MAR,EETN,Tallinn,Estonia,1493,1420,67,1353,7396.9000000000005,4250.1,
2022,03,MAR,EFHK,Helsinki - Vantaa,Finland,5026,4931,739,4192,24690.558333333298,19150.2916666667,
2022,03,MAR,LFBO,Toulouse-Blagnac,France,2693,2692,330,2362,15855,5538,
2022,03,MAR,LFLL,Lyon-Saint-Exupéry,France,3263,3225,227,2998,21619.9,6394.1,
2022,03,MAR,LFML,Marseille-Provence,France,,,,,,,DATA ISSUE
2022,03,MAR,LFMN,Nice-Côte d’Azur,France,4327,4327,239,4088,27268.100000000002,8682.9,
2022,03,MAR,LFPG,Paris-Charles-de-Gaulle,France,14928,14851,2047,12804,140715.1,38082.9,
2022,03,MAR,LFPO,Paris-Orly,France,7517,7512,372,7140,53836,17083,
2022,03,MAR,LFSB,Bâle-Mulhouse,France,2909,2832,123,2709,18313.7,9006.300000000001,
2022,03,MAR,EDDB,Berlin - Brandenburg,Germany,6227,6177,687,5490,46725.52666666671,11739.99,
2022,03,MAR,EDDC,Dresden,Germany,428,382,41,341,2121,524,
2022,03,MAR,EDDE,Erfurt,Germany,285,187,129,58,203,134,
2022,03,MAR,EDDF,Frankfurt,Germany,13478,13476,1505,11971,119906.9216666666,33444.9283333333,
2022,03,MAR,EDDG,Muenster-Osnabrueck,Germany,985,981,151,830,3139.09,3014.276666666666,
2022,03,MAR,EDDH,Hamburg,Germany,4136,4010,1199,2811,15866.36,7853.7733333333335,
2022,03,MAR,EDDK,Cologne-Bonn,Germany,4478,4327,817,3510,29987.7416666667,9518.975,
2022,03,MAR,EDDL,Dusseldorf,Germany,4762,4678,490,4188,32676.75,9564.733333333334,
2022,03,MAR,EDDM,Munich,Germany,8255,7989,1300,6689,61131.9,12930.1,
2022,03,MAR,EDDN,Nuremberg,Germany,2003,1267,168,1099,7537.701666666666,2650.831666666666,
2022,03,MAR,EDDP,Leipzig-Halle,Germany,3302,3122,1164,1958,20119.6816666667,6670.801666666666,
2022,03,MAR,EDDR,Saarbruecken,Germany,171,169,20,149,543,769,
2022,03,MAR,EDDS,Stuttgart,Germany,3501,2923,135,2788,17193.5216666667,7577.211666666666,
2022,03,MAR,EDDV,Hanover,Germany,2619,1932,636,1296,8202.996666666666,3829.7200000000003,
2022,03,MAR,EDDW,Bremen,Germany,1238,844,122,722,3830.896666666666,1561.553333333333,
2022,03,MAR,LGAV,Athens,Greece,6230,6200,293,5907,40192.7333333333,18263.2666666667,
2022,03,MAR,LHBP,Budapest - Ferihegy,Hungary,3576,3569,622,2947,23440.894999999997,7312.521666666666,
2022,03,MAR,BIKF,Keflavik,Iceland,,,,,,,NO DATA RECEIVED
2022,03,MAR,EICK,Cork,Ireland,1884,1406,58,1348,5200.6,2501.4,
2022,03,MAR,EIDW,Dublin,Ireland,7719,7670,1099,6571,57834.3,31467.7,
2022,03,MAR,LICC,Catania,Italy,2297,2297,6,2291,17276,6985,
2022,03,MAR,LIMC,Milan - Malpensa,Italy,7035,6976,520,6456,67009.0633333333,21891.953333333302,
2022,03,MAR,LIME,Bergamo,Italy,3462,3456,89,3367,29656.100000000002,9467.9,
2022,03,MAR,LIMF,Torino Caselle,Italy,1701,1679,49,1630,9033.2,4288.8,
2022,03,MAR,LIML,Milan - Linate,Italy,3848,3757,16,3741,29220.7266666667,15999.6733333333,
2022,03,MAR,LIPE,Bologna,Italy,,,,,,,NO DATA RECEIVED
2022,03,MAR,LIPZ,Venice,Italy,2265,2263,53,2210,17779,6248,
2022,03,MAR,LIRA,Rome - Ciampino,Italy,,,,,,,NO DATA RECEIVED
2022,03,MAR,LIRF,Rome - Fiumicino,Italy,6667,6656,313,6343,67876.2,26663.8,
2022,03,MAR,LIRN,Naples,Italy,2588,2565,32,2533,15578.9,7241.1,
2022,03,MAR,EVRA,Riga,Latvia,1875,1618,135,1483,10538.6,4818.4000000000005,
2022,03,MAR,ELLX,Luxembourg,Luxembourg,3495,3181,116,3065,24528.3,6758.7,
2022,03,MAR,LMML,Malta,Malta,2131,2125,84,2041,8019,4452,
2022,03,MAR,GMMN,Mohammed V International,Morocco,,,,,,,NO DATA RECEIVED
2022,03,MAR,GMMX,Menara,Morocco,,,,,,,NO DATA RECEIVED
2022,03,MAR,EHAM,Amsterdam - Schiphol,Netherlands,16121,15904,1644,14260,140419.2483333333,42892.8016666667,
2022,03,MAR,ENBR,Bergen,Norway,,,,,,,NO DATA RECEIVED
2022,03,MAR,ENGM,Oslo - Gardermoen,Norway,7697,7135,225,6910,51421.4,24112.600000000002,
2022,03,MAR,ENVA,Trondheim,Norway,,,,,,,NO DATA RECEIVED
2022,03,MAR,ENZV,Stavanger,Norway,,,,,,,NO DATA RECEIVED
2022,03,MAR,EPWA,Warszawa - Chopina,Poland,4880,4525,671,3854,26424.0283333333,9088.055,
2022,03,MAR,LPFR,Faro,Portugal,1604,1576,24,1552,11785.2533333333,2915.413333333333,
2022,03,MAR,LPPR,Porto,Portugal,3275,3272,116,3156,22300.718333333298,8187.615,
2022,03,MAR,LPPT,Lisbon,Portugal,7413,7393,260,7133,58872.020000000004,26397.28,
2022,03,MAR,LROP,Bucharest - Otopeni,Romania,3637,3258,233,3025,17400.9,11724.1,
2022,03,MAR,LZIB,Bratislava,Slovakia,994,895,87,808,5072,609,
2022,03,MAR,LJLJ,Ljubljana,Slovenia,856,721,77,644,3677.539999999999,1861.3099999999993,
2022,03,MAR,GCFV,Fuerteventura,Spain,2094,2089,127,1962,12936.9883333333,4808.094999999999,
2022,03,MAR,GCLP,Gran Canaria,Spain,5030,4917,724,4193,29312.595,13396.4883333333,
2022,03,MAR,GCRR,Lanzarote,Spain,2615,2578,110,2468,13058.3366666667,7739.58,
2022,03,MAR,GCTS,Tenerife Sur - Reina Sofia,Spain,3296,3296,332,2964,20571.3583333333,10128.5416666667,
2022,03,MAR,GCXO,Tenerife North,Spain,2785,2737,56,2681,13386.288333333301,7517.345,
2022,03,MAR,LEAL,Alicante,Spain,2919,2918,105,2813,22794.3033333333,6824.896666666666,
2022,03,MAR,LEBB,Bilbao,Spain,1348,1348,228,1120,6913.798333333333,2811.8016666666663,
2022,03,MAR,LEBL,Barcelona,Spain,9938,9938,3368,6570,68202.07833333331,22012.305,
2022,03,MAR,LEIB,Ibiza,Spain,1397,1396,30,1366,5875.618333333333,2489.631666666666,
2022,03,MAR,LEMD,Madrid - Barajas,Spain,13243,13240,2445,10795,135835.49,37654.96000000001,
2022,03,MAR,LEMG,Málaga,Spain,4776,4579,307,4272,33681.743333333296,14307.7233333333,
2022,03,MAR,LEPA,Palma de Mallorca,Spain,5213,5181,386,4795,37244.9316666667,13933.535,
2022,03,MAR,LEVC,Valencia,Spain,2483,2473,182,2291,15359.62,8076.696666666666,
2022,03,MAR,LEZL,Sevilla,Spain,2296,2291,782,1509,9364.856666666667,4541.293333333333,
2022,03,MAR,ESGG,Göteborg,Sweden,1654,1645,95,1550,9350,3083,
2022,03,MAR,ESSA,Stockholm - Arlanda,Sweden,5794,5747,901,4846,34549.813333333295,10775.6033333333,
2022,03,MAR,LSGG,Geneva,Switzerland,7000,6999,291,6708,44105.315,19779.1516666667,
2022,03,MAR,LSZH,Zürich,Switzerland,7322,6810,1110,5700,42897.4716666667,16079.4283333333,
2022,03,MAR,LTFM,Istanbul,Türkiye,14508,13045,2005,11040,127667.6,40752.4,
2022,03,MAR,EGBB,Birmingham,United Kingdom,2632,2608,333,2275,16841.95,5958.033333333333,
2022,03,MAR,EGCC,Manchester,United Kingdom,,,,,,,NO DATA RECEIVED
2022,03,MAR,EGGD,Bristol,United Kingdom,2275,2166,196,1970,15609,5649,
2022,03,MAR,EGGW,London - Luton,United Kingdom,4278,4266,146,4120,33605.4,16707.6,
2022,03,MAR,EGKK,London - Gatwick,United Kingdom,6135,6133,713,5420,58247.6,19854.4,
2022,03,MAR,EGLC,London - City,United Kingdom,1724,1723,38,1685,5851.2,3224.8,
2022,03,MAR,EGLL,London - Heathrow,United Kingdom,14104,14104,654,13450,173477,68086,
2022,03,MAR,EGNT,Newcastle,United Kingdom,1326,1030,49,981,7787,2704,
2022,03,MAR,EGPD,Aberdeen,United Kingdom,1520,1513,48,1465,11663.460000000001,5685.156666666666,
